Stories,,,,
Sales by Items By Group,,,,
MANGO YOGHURT COMBO SMALL,,720,"249,288.29",
MANGO YOGHURT MEDIUM,,4,"1,321.32",
MANGO YOGHURT COMBO MEDIUM,,323.5,"126,291.29",
MANGO YOGHURT X-LARGE,,1.5,675.68,
MANGO YOGHURT COMBO X-LARGE,,22,"11,231.23",
POMEGRANATE YOGHURT COMBO SMALL,,0.5,177.18,
TASTING CUP MANGO,,122,0,
TASTING CUP CHOCOLATE,,130,0,
TASTING CUP OREO,,1,0,
TASTING CUP ORIGINAL YOUGHURT,,126,0,
BLUEBERRY YOGHURT SMALL,,10,"3,003.00",
BLUEBERRY YOGHURT COMBO SMALL,,642,"223,066.07",
BLUEBERRY YOGHURT MEDIUM,,2.5,825.83,
BLUEBERRY YOGHURT COMBO MEDIUM,,294.5,"114,969.97",
BLUEBERRY YOGHURT X-LARGE,,2,900.9,
BLUEBERRY YOGHURT COMBO X-LARGE,,40.5,"20,675.68",
TASTING CUP BLUEBERRY,,104,0,
Total by Group: FROZEN YOGHURT,,5286.5,"1,720,324.33",
Total by Division: FROZEN YOGHURT,,23631.5,"1,873,951.95",
Division: SALADS BAR,,,,
19-Jan-26,Years:2025 Months:0,,Page 320 of,359
Description,Barcode,Qty,Total Amount,
Group: SALADS BAR,,,,
SALAD BAR 1 VISIT,,611,"440,360.36",
Total by Group: SALADS BAR,,611,"440,360.36",
Total by Division: SALADS BAR,,611,"440,360.36",
Division: PLAT DE JOUR,,,,
Group: PLAT DU JOUR,,,,
KIBBEB B LABAN,,15,"9,459.46",
FREEKEH WITH CHICKEN,,23,"14,504.50",
LASAGNA,,34,"21,441.44",
ORIENTAL RICE,,35,"22,072.07",
SHAKRIYEH,,14,"8,828.83",
SHISH BARAK,,21,"13,243.24",
CHICKEN ALFREDO PASTA,,44,"27,747.75",
CHICKEN STROGANOFF,,21,"13,243.24",
SPAGHETTI BOLOGNESE,,10,"6,306.31",
VEGETARIAN GRAPE LEAVES,,50,"31,531.53",
ROASTED CHICKEN,,46,"29,009.01",
NOUILLE,,41,"25,855.86",
BUTTER CHICKEN,,42,"26,486.49",
POTATO SOUFFLE,,10,"6,306.31",
Baked Falafel,,1,630.63,
B.B.Q CHICKEN,,11,"6,936.94",
Total by Group: PLAT DU JOUR,,418,"263,603.60",
Total by Division: PLAT DE JOUR,,418,"263,603.60",
Division: SANDWICHES,,,,
Group: SUB SANDWICHES,,,,
TUNA SUB,,106,"35,015.02",
VEGGIE SUB,,736,"3,897.90",
TURKEY & CHEESE SUB,,317,"112,330.33",
CHICKEN TERIAKI SUB,,222,"73,333.33",
BROWN CHICKEN TERIAKI SUB,,240,"86,486.49",
BROWN TUNA SUB,,225,"81,117.12",
BROWN TURKEY & CHEESE SUB,,558,"215,915.92",
BROWN VEGGIE SUB,,7,"2,162.16",
PESTO HALLOUMI SUB,,97,"26,216.22",
LABNEH SUB,,247,"11,771.77",
BROWN LABNEH SUB,,100,"27,027.03",
BROWN PESTO HALLOUMI SUB,,305,"95,867.87",
19-Jan-26,Years:2025 Months:0,,Page 321 of,359
Description,Barcode,Qty,Total Amount,
BROWN CHICKEN CAESAR SANDWICH,,177,"79,729.73",
CHICKEN CAESAR SANDWICH,,142,"59,699.70",
PULLED BEEF CHIMICHURRI SANDWICH,,37,"15,555.56",
BROWN PULLED BEEF CHIMICHURRI SANDWICH,,92,"41,441.44",
Total by Group: SUB SANDWICHES,,3608,"967,567.57",
Total by Division: SANDWICHES,,3608,"967,567.57",
Division: CINNAMON ROLLS,,,,
Group: CINNAMONS,,,,
CLASSIC CINNAMON ROLL LARGE,,929,"263,273.28",
CHOCOLATE ROLL LARGE,,232,"51,531.53",
EXTRA CREAM CHEESE FROSTING MIX,,15,450.45,
RED CINNAMON ROLL,,132,"43,603.60",
Total by Group: CINNAMONS,,1308,"358,858.86",
Total by Division: CINNAMON ROLLS,,1308,"358,858.86",
Division: NOT USED,,,,
Group: NOT USED,,,,
TASTING CUP ACAI,,1,0,
NOODLES WITH VEGETABLES,,4,"2,522.52",
CHINESE CHICKEN,,5,"3,153.15",
Total by Group: NOT USED,,10,"5,675.68",
Total by Division: NOT USED,,10,"5,675.68",
Division: SUBS,,,,
Group: ADD ONS,,,,
ADD SMOKED TURKEY,,143,"14,600.60",
ADD CHEDDAR CHEESE,,6,360.36,
ADD TUNA,,18,"2,558.56",
ADD CHICKEN,,124,"17,813.81",
ADD HALLOUM CHEESE,,66,"5,945.95",
ADD PULLED BEEF,,30,"4,504.50",
Total by Group: ADD ONS,,387,"45,783.78",
Total by Division: SUBS,,387,"45,783.78",
Division: GRAB&GO FOOD,,,,
Group: PACKAGED FOOD,,,,
FREEZE DROPS STRAWBERRY,,64,"12,684.68",
MEDIUM CHIPS,,159,"9,549.55",
MATCHA CUP,,23,"4,834.83",
VANILLA  ASH,,64,"13,453.45",
19-Jan-26,Years:2025 Months:0,,Page 322 of,359
Description,Barcode,Qty,Total Amount,
BEETROOT CUP,,18,"3,783.78",
CHOCOLATE SP/MO,,70,"14,714.71",
HONEY PEANUT ST BITES,,133,"21,567.57",
SPECIALITY COFFEE ST BITES,,132,"21,405.41",
Total by Group: PACKAGED FOOD,,663,"101,993.99",
Group: FRUITS,,,,
PINEAPPLE CUP,,177,"62,720.72",
Total by Group: FRUITS,,177,"62,720.72",
Group: PACKAGED DESSERT,,,,
TIRAMISU CUP,,211,"79,204.20",
MAK BAR CHOCOLATE CRUNCH,,4,936.94,
MAK BAR PRO VANILLE,,8,"2,258.26",
MAK BAR PRO COOKIES CREAM,,16,"4,516.52",
MAK BAR WHITE ALMOND CRUNCH,,16,"3,747.75",
Total by Group: PACKAGED DESSERT,,255,"90,663.66",
Total by Division: GRAB&GO FOOD,,1095,"255,378.38",
Division: DONUTS,,,,
Group: DONUTS,,,,
HAZELNUT DOUGHNUTS,,1,180.18,
Total by Group: DONUTS,,1,180.18,
Total by Division: DONUTS,,1,180.18,
Total by Branch: Stories sin el fil,,"74,644.00","10,298,525.55",
Branch: Stories amioun,,,,
Division: HOT BAR SECTION,,,,
Group: BLACK COFFEE,,,,
ESPRESSO,,625,"98,366.37",
DOUBLE ESPRESSO,,1019,"196,588.59",
AMERICANO SMALL,,356,"67,531.53",
AMERICANO MEDIUM,,388,"85,381.38",
AMERICANO LARGE,,56,"13,453.45",
BLACK COFFEE SMALL,,542,"92,018.02",
BLACK COFFEE MEDIUM,,391,"79,897.90",
BLACK COFFEE LARGE,,60,"14,090.09",
SINGLE ESPRESSO MACC,,21,"3,003.00",
DOUBLE ESPRESSO MAC,,55,"9,909.91",
TRIPLE ESPRESSO,,3,630.63,
SINGLE LONGO,,46,"7,807.81",
19-Jan-26,Years:2025 Months:0,,Page 323 of,359
Description,Barcode,Qty,Total Amount,
DOUBLE LONGO,,59,"10,630.63",
Total by Group: BLACK COFFEE,,3621,"679,309.31",
Group: MIXED HOT BEVERAGE,,,,
LATTE SMALL,,1285,"231,069.07",
LATTE MEDIUM,,1447,"330,558.56",
CAPPUCCINO SMALL,,548,"108,456.46",
CAPPUCCINO MEDIUM,,639,"145,885.88",
MOCHA SMALL,,232,"47,288.89",
MOCHA MEDIUM,,351,"92,810.81",
WHITE MOCHA SMALL,,296,"58,654.65",
WHITE MOCHA MEDIUM,,324,"85,702.70",
CARAMEL MACHIATO SMALL,,161,"31,495.50",
CARAMEL MACHIATO MEDIUM,,244,"64,534.54",
SIGNATURE HOT CHOCOLATE SMALL,,524,"108,864.86",
SIGNATURE HOT CHOCOLATE MEDIUM,,440,"116,330.33",
STEAMED MILK SMALL,,7,924.92,
STEAMED MILK MEDIUM,,10,"1,681.68",
LATTE LARGE,,120,"31,873.87",
MOCHA  LARGE,,41,"12,156.16",
CAPPUCCINO LARGE,,61,"16,147.15",
WHITE MOCHA LARGE,,34,"10,036.04",
CARAMEL MACCHIATO LARGE,,25,"7,387.39",
MATCHA LATTE SMALL,,78,"14,489.49",
MATCHA LATTE MEDIUM,,98,"22,366.37",
MATCHA LATTE LARGE,,7,"1,849.85",
FLAT WHITE,,302,"51,948.95",
HOT DOUBLE SHOT SMALL,,138,"14,150.15",
HOT DOUBLE SHOT MEDIUM,,43,"11,363.36",
TOFFEE NUT LATTE MEDIUM,,87,"23,513.51",
TOFFEE NUT LATTE SMALL,,79,"16,816.82",
CLASSIC HOT CHOC SMALL,,136,"29,897.90",
CLASSIC HOT CHOC MEDIUM,,152,"40,168.17",
HOT DOUBLE SHOT TOFFEE NUT SMALL,,4,792.79,
CLASSIC HOT CHOC LARGE,,5,"1,471.47",
SPANISH LATTE SMALL,,413,"55,021.02",
SPANISH LATTE MEDIUM,,279,"82,228.23",
SALTED CARAMEL LATTE SMALL,,24,"3,195.20",
SALTED CARAMEL LATTE MEDIUM,,41,"10,915.92",
19-Jan-26,Years:2025 Months:0,,Page 324 of,359
Description,Barcode,Qty,Total Amount,
SALTED CARAMEL LATTE LARGE,,5,"1,621.62",
SIGNATURE HOT CHOCOLATE LARGE,,25,"7,357.36",
TOFFEE NUT LATTE LARGE,,2,660.66,
Total by Group: MIXED HOT BEVERAGE,,8707,"1,891,688.29",
Group: TEA,,,,
ENGLISH BREAKFAST TEA MEDIUM,,243,"39,183.18",
EARL GREY LAVENDER TEA MEDIUM,,206,"33,801.80",
ORGANIC GREEN TEA MEDIUM,,213,"35,819.82",
SOUTHERN MINT HERBAL TEA MEDIUM,,158,"26,234.23",
ADD ENGLISH BREAKFAST TEA BAG,,3,126.13,
ADD EARL GREY LAVENDER  BAG,,1,42.04,
ADD GREEN TEA BAG,,7,378.38,
ADD SOUTHERN MINT HERBAL TEA BAG,,1,42.04,
GOLDEN CHAMOMILE HERBAL TEA MEDIUM,,100,"16,648.65",
SWEET GINGER PEACH BLACK TEA MEDIUM,,149,"24,720.72",
ADD SWEET GINGER PEACH BLACK  TEA BAG,,1,42.04,
BOMBAY CHAI BLACK TEA MEDIUM,,40,"6,726.73",
ADD BOMBAY CHAI TEA BAG,,3,126.13,
MEDITERRANEAN CARAMEL TEA MEDIUM,,48,"8,072.07",
LEMONGRASS&ORANGE TEA MEDIUM,,141,"22,534.53",
ADD LEMONGRASS&ORANGE TEA BAG,,2,84.08,
Total by Group: TEA,,1316,"214,582.58",
Group: BEANS,,,,
YIRGACHEFFE BEANS 250G,,2,"1,201.20",
HOUSE BLEND BEANS 250G,,12,"5,765.77",
AMERICAN COFFEE BEANS 250G,,9,"4,324.32",
Total by Group: BEANS,,23,"11,291.29",
Total by Division: HOT BAR SECTION,,13667,"2,796,871.47",
Division: COLD BAR SECTION,,,,
Group: MIXED COLD BEVERAGES,,,,
ICED AMERICANO SMALL,,65,"12,864.87",
ICED AMERICANO MEDIUM,,125,"28,528.53",
ICED LATTE SMALL,,370,"63,486.49",
ICED LATTE MEDIUM,,868,"198,102.10",
ICED MOCHA SMALL,,89,"17,573.57",
ICED MOCHA MEDIUM,,190,"50,210.21",
ICED WHITE MOCHA SMALL,,135,"26,018.02",
19-Jan-26,Years:2025 Months:0,,Page 325 of,359
Description,Barcode,Qty,Total Amount,
ICED WHITE MOCHA MEDIUM,,297,"78,486.49",
ICED AMERICANO LARGE,,16,"4,228.23",
ICED LATTE LARGE,,107,"28,303.30",
ICED MOCHA LARGE,,11,"3,267.27",
ICED WHITE MOCHA LARGE,,54,"15,921.92",
DOUBLE SHOT SHAKEN MEDIUM,,87,"19,855.86",
DOUBLE SHOT SHAKEN LARGE,,9,"2,378.38",
ICED MATCHA LATTE SMALL,,143,"24,378.38",
ICED MATCHA LATTE MEDIUM,,403,"92,000.00",
ICED MATCHA LATTE LARGE,,60,"15,963.96",
DOUBLE SHOT SHAKEN SMALL,,96,"6,738.74",
ICED CARAMEL MACCHIATO SMALL,,104,"21,273.27",
ICED CARAMEL MACCHIATO MEDIUM,,255,"67,441.44",
ICED CARAMEL MACCHIATO LARGE,,10,"2,972.97",
ICED TOFFEE NUT LATTE SMALL,,1,240.24,
ICED TOFFEE NUT LATTE MEDIUM,,15,"4,054.05",
ICED CLASSIC CHOC MEDIUM,,22,"5,813.81",
ICED CLASSIC CHOC SMALL,,19,"4,336.34",
BLUE NADE,,57,"15,063.06",
ICED DOUBLE SHOT TOFFEE NUT MEDIUM,,1,240.24,
SIGNATURE ICED CHOCOLATE SMALL,,3,684.68,
SIGNATURE ICED CHOCOLATE MEDIUM,,19,"5,021.02",
ICED TOFFEE NUT LATTE LARGE,,2,600.6,
ICED CLASSIC CHOC LARGE,,1,294.29,
SIGNATURE ICED CHOCOLATE LARGE,,2,588.59,
ICED SPANISH LATTE SMALL,,301,"40,432.43",
ICED SPANISH LATTE MEDIUM,,439,"126,648.65",
ICED SALTED CARAMEL LATTE SMALL,,10,"1,597.60",
ICED SALTED CARAMEL LATTE MEDIUM,,23,"6,105.11",
ICED SALTED CARAMEL LATTE LARGE,,1,300.3,
COLD BREW BOTTLE,,236,"21,441.44",
Total by Group: MIXED COLD BEVERAGES,,4646,"1,013,456.46",
Group: BLENDED BRINKS,,,,
COFFEE FRAPPE SMALL,,20,"3,603.60",
COFFEE FRAPPE MEDIUM,,35,"7,357.36",
CARAMEL FRAPP SMALL,,198,"38,990.99",
CARAMEL FRAPP MEDIUM,,539,"143,405.41",
CARAMEL FRAPP LARGE,,101,"30,390.39",
19-Jan-26,Years:2025 Months:0,,Page 326 of,359
Description,Barcode,Qty,Total Amount,
COFFEE FRAPP LARGE,,3,720.72,
MOCHA FRAPP SMALL,,81,"15,555.56",
MOCHA FRAPP MEDIUM,,175,"43,753.75",
MOCHA FRAPP LARGE,,22,"6,276.28",
ESPRESSO FRAPP SMALL,,45,"8,108.11",
ESPRESSO FRAPP MEDIUM,,59,"12,402.40",
ESPRESSO FRAPP LARGE,,12,"2,882.88",
VANILLA CREAM FRAPP SMALL,,43,"7,357.36",
VANILLA CREAM FRAPP MEDIUM,,101,"25,525.53",
VANILLA CREAM FRAPP LARGE,,7,"1,921.92",
WHITE MOCHA FRAPP SMALL,,30,"5,255.26",
WHITE MOCHA FRAPP MEDIUM,,46,"11,471.47",
WHITE MOCHA FRAPP LARGE,,4,"1,141.14",
WHITE MOCHA CREAM FRAPP SMALL,,7,840.84,
WHITE MOCHA CREAM FRAPP MEDIUM,,12,"2,972.97",
CHOCOLATE CREAM FRAPP MEDIUM,,200,"53,465.47",
CHOCOLATE CREAM FRAPP LARGE,,12,"3,393.39",
WHITE MOCHA CREAM FRAPP LARGE,,3,810.81,
CHOCOLATE CREAM FRAP SMALL,,101,"21,897.90",
CARAMEL CREAM  FRAPP MEDIUM,,156,"41,549.55",
CARAMEL CREAM  FRAPP LARGE,,19,"5,705.71",
CARAMEL CREAM FRAPP SMALL,,76,"15,765.77",
MATCHA CREAM  FRAPP SMALL,,42,"8,198.20",
MATCHA CREAM FRAPP MEDIUM,,128,"31,969.97",
MATCHA CREAM FRAPP LARGE,,22,"6,246.25",
STRAWBERRY CREAM FRAPP SMALL,,143,"25,969.97",
STRAWBERRY CREAM FRAPP MEDIUM,,247,"65,828.83",
STRAWBERRY CREAM FRAPP LARGE,,17,"4,714.71",
VANILLA FRAP SMALL,,8,"1,681.68",
VANILLA FRAPP MEDIUM,,23,"5,675.68",
VANILLA FRAPP LARGE,,2,540.54,
HAZELNUT FRAPP SMALL,,4,630.63,
HAZELNUT FRAPP MEDIUM,,14,"3,363.36",
TOFFEENUT FRAP SMALL,,2,240.24,
TOFFEENUT FRAP MEDIUM,,3,810.81,
TOFFEENUT CREAM  FRAP MEDIUM,,6,"1,621.62",
TOFFEENUT CREAM  FRAP LARGE,,1,300.3,
TOFFEENUT FRAP LARGE,,4,"1,201.20",
19-Jan-26,Years:2025 Months:0,,Page 327 of,359
Description,Barcode,Qty,Total Amount,
SALTED CARAMEL FRAPPE SMALL,,10,"2,402.40",
SALTED CARAMEL CREAM FRAPPE SMALL,,1,240.24,
SALTED CARAMEL CREAM FRAPPE MEDIUM,,6,"1,621.62",
SALTED CARAMEL FRAPPE MEDIUM,,13,"3,513.51",
SALTED CARAMEL FRAPPE LARGE,,2,600.6,
STRAWBERRY SHAKE,,3,990.99,
Total by Group: BLENDED BRINKS,,2808,"680,885.89",
Group: ICE TEA,,,,
ICED PEACH TEA  SMALL,,52,"4,834.83",
ICED PEACH TEA  MEDIUM,,59,"14,174.17",
ICED LEMON TEA  SMALL,,1,210.21,
ICED LEMON TEA  MEDIUM,,8,"1,921.92",
ICED PEACH TEA LARGE,,5,"1,351.35",
Total by Group: ICE TEA,,125,"22,492.49",
Group: ADD SYRUP,,,,
ADD CARAMEL SMALL,,278,"6,126.13",
ADD VANILLA SMALL,,312,"7,207.21",
ADD HAZELNUT SMALL,,66,"1,804.81",
ADD CARAMEL MEDIUM,,407,"12,225.23",
ADD VANILLA MEDIUM,,439,"13,183.18",
ADD HAZELNUT MEDIUM,,85,"2,555.56",
ADD SHOT,,845,"30,588.59",
ADD WHIPPED CREAM,,198,"5,945.95",
ADD MOCHA SMALL,,55,"1,141.14",
ADD WHITE MOCHA SMALL,,195,"2,492.49",
ADD CARAMEL DRIZZLE,,36,"1,084.08",
ADD CHOCOLATE DRIZZLE,,65,"1,957.96",
ADD CARAMEL LARGE,,36,"1,084.08",
ADD VANILLA LARGE,,100,"3,006.01",
ADD HAZELNUT LARGE,,8,240.24,
ADD CARAMEL SF MEDIUM,,262,"7,867.87",
ADD CARAMEL SF LARGE,,25,762.76,
ADD VANILLA SF SMALL,,336,"9,615.62",
ADD VANILLA SF MEDIUM,,707,"21,237.24",
ADD VANILLA SF LARGE,,113,"3,405.41",
ADD CARAMEL SF SMALL,,175,"5,204.20",
ADD YIRGACHEFFE SHOT,,34,"1,891.89",
REPLACE 1 SHOT YIRGACHEFFE,,27,"1,621.62",
19-Jan-26,Years:2025 Months:0,,Page 328 of,359
Description,Barcode,Qty,Total Amount,
REPLACE 2 SHOT YIRGACHEFFE,,39,"2,342.34",
REPLACE 3 SHOT YIRGACHEFFE,,10,600.6,
NO WHIPPED CREAM,,29,0,
ADD WHITE MOCHA MEDIUM,,100,"3,009.01",
ADD WHITE MOCHA LARGE,,19,570.57,
1 SHOT DECAFE,,286,0,
2 SHOT DECAFE,,344,0,
3 SHOT DECAFE,,64,0,
ADD MOCHA LARGE,,12,360.36,
ADD MOCHA MEDIUM,,29,870.87,
STRAWBERRY DRIZZLE TOPPING,,36,"1,081.08",
ADD TOFFEE NUT SMALL,,1,30.03,
ADD TOFFEE NUT MEDIUM,,7,210.21,
ADD MATCHA LARGE,,1,60.06,
Total by Group: ADD SYRUP,,5781,"151,384.40",
Group: REPLACE,,,,
REPLACE ALMOND SMALL,,128,"11,567.57",
REPLACE ALMOND MEDIUM,,178,"21,393.39",
REPLACE COCONUT SMALL,,94,"8,477.48",
REPLACE COCONUT MEDIUM,,167,"17,801.80",
REPLACE SKIMMED MILK SMALL,,775,0,
REPLACE SKIMMED MILK MEDIUM,,1187,0,
REPLACE LACTOSE FREE SMALL,,304,0,
REPLACE LACTOSE FREE MEDIUM,,355,0,
REPLACE SUGAR FREE OAT MEDIUM,,12,"1,441.44",
REPLACE SUGAR FREE OAT SMALL,,4,360.36,
REPLACE SUGAR FREE SOYA SMALL,,13,"1,180.18",
REPLACE SUGAR FREE SOYA MEDIUM,,13,"1,561.56",
REPLACE SUGAR FREE ALMOND SMALL,,48,"4,324.32",
REPLACE SUGAR FREE ALMOND MEDIUM,,64,"7,687.69",
REPLACE ALMOND LARGE,,31,"4,669.67",
REPLACE COCONUT LARGE,,18,"2,207.21",
REPLACE LACTOSE FREE LARGE,,42,0,
REPLACE SKIMMED MILK LARGE,,239,0,
REPLACE SUGAR FREE ALMOND LARGE,,11,"1,666.67",
ADD FULL FAT MILK,,242,0,
ADD SKIMMED MILK,,58,0,
Total by Group: REPLACE,,3983,"84,339.34",
19-Jan-26,Years:2025 Months:0,,Page 329 of,359
Description,Barcode,Qty,Total Amount,
Total by Division: COLD BAR SECTION,,17343,"1,952,558.58",
Division: GRAB&GO BEVERAGES,,,,
Group: SOFT DRINKS,,,,
WATER,,7125,"299,549.54",
ORANGE JUICE,,233,"39,183.18",
LEMON JUICE,,76,"12,780.78",
MAWARDI JUICE,,44,"7,399.40",
APPLE JUICE,,32,"5,381.38",
POMEGRANATE JUICE,,149,"25,057.06",
SAN BENEDETTO CLEMENTINE 330ML/24,,105,"17,657.66",
SAN BENEDETTO GLASS 250ML/24,,73,"10,084.08",
SAN BENEDETTO LEMON 330ML/24,,116,"19,507.51",
RIM SPARKLING WATER-250 ML,,314,"22,648.65",
Total by Group: SOFT DRINKS,,8267,"459,249.23",
Total by Division: GRAB&GO BEVERAGES,,8267,"459,249.23",
Division: COFFEE PASTRY,,,,
Group: COFFEE PASTRY,,,,
DOUBLE CHOCOLATE MUFFIN,,271,"53,774.78",
ORANGE CAKE,,133,"35,945.95",
RED VELVET CAKE,,193,"57,987.99",
BROWNIES CAKE,,102,"15,345.35",
LAZY CAKE,,382,"126,186.19",
BLUEBERRY CHEESE CAKE,,131,"51,141.14",
FRAMBOISE CHEESE CAKE,,104,"40,600.60",
LOTUS CHEESE CAKE,,106,"41,381.38",
CHOCOLATE MUFFIN,,22,"3,963.96",
CARROT CAKE,,111,"30,000.00",
VANILLA MUFFIN,,5,900.9,
BLUEBERRY MUFFIN,,203,"40,234.23",
APRICOT SABLE,,130,"31,231.23",
CHOCOLATE SABLE,,181,"43,483.48",
RED VELVET MUFFIN_,,49,"9,711.71",
Total by Group: COFFEE PASTRY,,2123,"581,888.89",
Total by Division: COFFEE PASTRY,,2123,"581,888.89",
Division: CROISSANT,,,,
Group: CROISSANT,,,,
CHEESE CROISSANT,,573,"120,513.52",
19-Jan-26,Years:2025 Months:0,,Page 330 of,359
Description,Barcode,Qty,Total Amount,
THYME CROISSANT,,216,"38,936.94",
PLAIN CROISSANT,,88,"15,873.87",
CHOCOLATE CROISSANT,,269,"56,546.55",
OLIVE CROISSANT,,102,"21,441.44",
ALMOND CROISSANT,,128,"28,444.44",
Total by Group: CROISSANT,,1376,"281,756.76",
Total by Division: CROISSANT,,1376,"281,756.76",
Division: COOKIES,,,,
Group: COOKIES,,,,
NY STYLE COOKIE - CHOCOLATE CHIP WALNUT,,138,"41,501.50",
NY STYLE COOKIE - DOUBLE CHOCOLATE,,115,"34,564.56",
GINGERBREAD COOKIES,,3,900.9,
Total by Group: COOKIES,,256,"76,966.97",
Total by Division: COOKIES,,256,"76,966.97",
Division: FRENCH PASTRY,,,,
Group: FRENCH PASTRY,,,,
FONDANT AU CHOCOLAT,,216,"77,837.84",
ECLAIR ORIGINAL,,197,"53,270.27",
ECLAIR CHOCOLAT,,184,"49,729.73",
TARTE AU CHOCOLAT,,4,"1,081.08",
CHRISTMAS ORIGINAL ECLAIR,,27,"9,009.01",
ECLAIR CARAMEL,,15,"4,054.05",
MACARONS,,157,"42,432.43",
CHOCOLATE SALTED CAKE,,127,"41,984.99",
ECLAIR COFFEE,,4,"1,081.08",
CHRISTMAS PISTACHIO ECLAIR,,12,"4,324.32",
Total by Group: FRENCH PASTRY,,943,"284,804.81",
Total by Division: FRENCH PASTRY,,943,"284,804.81",
Division: FROZEN YOGHURT,,,,
Group: COMBO TOPPINGS,,,,
GUMMY BEARS COMBO,,521,0,
GRANOLLA COMBO,,805,0,
WAFER ROLL COMBO,,621,0,
MARSHMALLOW COMBO,,563,0,
BROWNIES COMBO,,547,0,
LOTUS BISCUIT COMBO,,573,0,
CHOCOLATE CHIPS COMBO,,950,0,
19-Jan-26,Years:2025 Months:0,,Page 331 of,359
Description,Barcode,Qty,Total Amount,
OREO COMBO,,798,0,
SPRINKLES COMBO,,358,0,
MIXED NUTS COMBO,,736,0,
OATS COMBO,,99,0,
STRAWBERRY COMBO,,3259,0,
PINEAPPLE COMBO,,1413,0,
MANGO COMBO,,2241,0,
HONEY COMBO,,128,0,
BLUEBERRIES COMBO,,2616,0,
Total by Group: COMBO TOPPINGS,,16228,0,
Group: TOPPINGS,,,,
GRANOLLA,,11,660.66,
WAFER ROLL,,5,300.3,
MARSHMALLOW,,128,"7,687.69",
BROWNIES,,3,180.18,
LOTUS BISCUITS,,35,"2,102.10",
OREO,,104,"6,246.25",
SPRINKLES,,19,"1,141.14",
OATS,,2,120.12,
CHOCOLATE CHIPS,,39,"2,810.81",
MIXED NUTS,,19,"1,141.14",
GUMMY BEARS,,19,"1,141.14",
STRAWBERRY,,100,"7,207.21",
PINEAPPLE,,56,"3,567.57",
MANGO,,121,"8,720.72",
HONEY,,129,"9,297.30",
BLUEBERRIES,,88,"6,342.34",
Total by Group: TOPPINGS,,878,"58,666.67",
Group: LUXURY TOPPINGS,,,,
PISTACHIO CRUNCH,,201,"20,534.53",
CHOCOLATE QUELLA CRUNCH,,26,"2,654.65",
CHOCOLATE CRUNCH,,154,"15,759.76",
CHOCOLATE QUELLA,,239,"24,402.40",
QUELLA PISTACCIO,,17,"1,735.74",
CRUMBOLE PISTACHIO,,8,816.82,
NUTELLA,,9,810.81,
Total by Group: LUXURY TOPPINGS,,654,"66,714.71",
Group: FROZEN YOGHURT,,,,
19-Jan-26,Years:2025 Months:0,,Page 332 of,359
Description,Barcode,Qty,Total Amount,
ORIGINAL YOGHURT SMALL,,36.2,"10,870.87",
ORIGINAL YOGHURT MEDIUM,,13,"4,294.29",
ORIGINAL YOGHURT X-LARGE,,3.5,"1,576.58",
ORIGINAL YOGHURT COMBO SMALL,,1127.5,"354,603.60",
ORIGINAL YOGHURT COMBO MEDIUM,,428.5,"167,555.56",
ORIGINAL YOGHURT COMBO X-LARGE,,23.5,"11,997.00",
CHOCOLATE YOGHURT SMALL,,30.6,"9,189.19",
CHOCOLATE YOGHURT MEDIUM,,13,"4,294.29",
CHOCOLATE YOGHURT X-LARGE,,18,"8,108.11",
CHOCOLATE YOGHURT COMBO SMALL,,746.5,"235,363.36",
CHOCOLATE YOGHURT COMBO MEDIUM,,215.5,"84,129.13",
CHOCOLATE YOGHURT COMBO X-LARGE,,20,"10,235.74",
OREO CREAM YOGHURT SMALL,,1,300.3,
OREO CREAM YOGHURT COMBO SMALL,,1,330.33,
MANGO YOGHURT SMALL,,21.5,"6,156.16",
MANGO YOGHURT COMBO SMALL,,698.5,"236,072.07",
MANGO YOGHURT MEDIUM,,14,"4,624.62",
MANGO YOGHURT COMBO MEDIUM,,266.1,"103,882.88",
MANGO YOGHURT X-LARGE,,0.5,225.23,
MANGO YOGHURT COMBO X-LARGE,,17,"8,729.73",
POMEGRANATE YOGHURT SMALL,,1,300.3,
POMEGRANATE YOGHURT COMBO SMALL,,54,"17,186.19",
POMEGRANATE YOGHURT COMBO MEDIUM,,17,"6,636.64",
POMEGRANATE YOGHURT MEDIUM,,2.5,825.83,
POMEGRANATE YOGHURT X-LARGE,,1,450.45,
POMEGRANATE YOGHURT COMBO X-LARGE,,1,510.51,
TASTING CUP MANGO,,147,0,
TASTING CUP CHOCOLATE,,189,0,
TASTING CUP POMEGRANATE,,21,0,
TASTING CUP ORIGINAL YOUGHURT,,143,0,
BLUEBERRY YOGHURT SMALL,,20.5,"5,855.86",
BLUEBERRY YOGHURT COMBO SMALL,,769.4,"256,234.84",
BLUEBERRY YOGHURT MEDIUM,,3,990.99,
BLUEBERRY YOGHURT COMBO MEDIUM,,329.4,"128,711.71",
BLUEBERRY YOGHURT X-LARGE,,0.5,225.23,
BLUEBERRY YOGHURT COMBO X-LARGE,,21,"10,746.25",
TASTING CUP BLUEBERRY,,36,0,
19-Jan-26,Years:2025 Months:0,,Page 333 of,359
Description,Barcode,Qty,Total Amount,
Total by Group: FROZEN YOGHURT,,5451.7,"1,691,213.82",
Total by Division: FROZEN YOGHURT,,23211.7,"1,816,595.20",
Division: SALADS BAR,,,,
Group: SALADS BAR,,,,
